timestamp,open,high,low,close,volume
2026-01-26,623.21,627.61,622.12,625.46,35790488
2026-01-27,628.91,632.0427,627.34,631.13,38987010
2026-01-28,635.46,636.6,631.81,633.22,50307072
2026-01-29,632.65,633.67,618.27,629.43,80215840
2026-01-30,625.71,628.256,619.2975,621.87,65624658
2026-02-02,618.7,628.49,618.66,626.14,48999244
2026-02-03,628.3,629.98,610.96,616.52,81166876
2026-02-04,615.02,615.1,600.47,605.75,81878089
2026-02-05,600.21,604.81,594.76,597.03,89309233
2026-02-06,600.19,611.41,598.77,609.65,77992998
2026-02-09,607.54,616.46,605.07,614.32,56945002
