timestamp,open,high,low,close,volume
2026-01-26 04:00:00,248.5,248.85,248.04,248.11,23061
2026-01-26 05:00:00,248.16,248.91,248.14,248.85,12321
2026-01-26 06:00:00,248.81,250.2,248.55,249.88,60377
2026-01-26 07:00:00,249.83,251.32,249.61,251.02,91427
2026-01-26 08:00:00,249.9,251.96,248.08,251.3596,392616
2026-01-26 09:00:00,251.46,253.7869,249.8,252.76,6184111
2026-01-26 10:00:00,252.79,255.5,252.62,254.8,6547578
2026-01-26 11:00:00,254.809,255.33,254.23,254.86,3601071
2026-01-26 12:00:00,254.87,255.43,254.08,254.33,2064911
2026-01-26 13:00:00,254.33,255.35,254.08,255.11,2043535
2026-01-26 14:00:00,255.1,256.56,255.1,256.1,3295496
2026-01-26 15:00:00,256.105,256.37,254.75,255.42,5347896
2026-01-26 16:00:00,255.5,255.87,255.25,255.52,10818740
2026-01-26 17:00:00,255.52,255.75,255.5,255.63,23815
2026-01-26 18:00:00,255.66,256.45,255.62,256.4,49648
2026-01-26 19:00:00,256.45,256.55,256.28,256.49,38892
2026-01-27 04:00:00,257.45,257.45,256.02,256.02,24724
2026-01-27 05:00:00,256.14,257.22,256.12,257.19,15571
2026-01-27 06:00:00,257.21,258.66,256.97,258.53,90117
2026-01-27 07:00:00,258.5,259.0,258.41,258.99,102992
2026-01-27 08:00:00,257.4,259.8,254.772,259.24,446250
2026-01-27 09:00:00,259.26,261.95,258.66,261.47,8240388
2026-01-27 10:00:00,261.48,261.58,259.52,260.34,4573100
2026-01-27 11:00:00,260.36,261.39,260.35,260.78,2741830
2026-01-27 12:00:00,260.775,261.36,260.62,260.71,1960085
2026-01-27 13:00:00,260.7,261.13,259.51,259.82,2556164
2026-01-27 14:00:00,259.83,260.04,259.175,259.74,2416534
2026-01-27 15:00:00,259.745,259.9667,258.21,258.27,4048607
2026-01-27 16:00:00,258.28,258.45,257.2,257.6,6351655
2026-01-27 17:00:00,257.52,258.3,257.45,258.09,59028
2026-01-27 18:00:00,258.11,258.57,257.86,258.12,42798
2026-01-27 19:00:00,258.01,259.0845,257.8667,258.9972,36038
2026-01-28 04:00:00,258.7,258.95,258.51,258.6,18303
2026-01-28 05:00:00,258.6,258.63,257.87,258.38,24919
2026-01-28 06:00:00,258.45,258.64,258.2,258.38,20595
2026-01-28 07:00:00,258.54,258.57,257.06,257.29,61686
2026-01-28 08:00:00,258.36,259.33,255.94,255.9982,233623
2026-01-28 09:00:00,256.0,258.855,255.73,256.145,4156603
2026-01-28 10:00:00,256.14,257.05,255.215,255.84,3380799
2026-01-28 11:00:00,255.84,256.22,254.74,255.34,2295688
2026-01-28 12:00:00,255.33,255.42,254.51,254.83,1498012
2026-01-28 13:00:00,254.82,255.88,254.53,255.6565,1371120
2026-01-28 14:00:00,255.66,256.37,254.78,256.29,2293415
2026-01-28 15:00:00,256.29,256.9,255.93,256.44,4494137
2026-01-28 16:00:00,256.44,257.5,256.08,257.4885,5765635
2026-01-28 17:00:00,257.49,257.6122,257.16,257.2503,85249
2026-01-28 18:00:00,257.25,257.43,256.43,256.69,49583
2026-01-28 19:00:00,256.58,256.88,256.21,256.79,50920
2026-01-29 04:00:00,257.4,258.34,257.39,257.41,27064
2026-01-29 05:00:00,257.44,258.62,257.3,258.04,31960
2026-01-29 06:00:00,257.96,258.3,257.55,257.99,26674
2026-01-29 07:00:00,257.8,258.76,257.38,257.82,84792
