timestamp,open,high,low,close,volume
2026-01-26 04:00:00,688.62,689.74,686.97,687.61,101092
2026-01-26 05:00:00,687.57,688.58,687.55,688.21,24546
2026-01-26 06:00:00,688.2,688.47,687.98,688.47,20030
2026-01-26 07:00:00,688.38,689.16,688.38,688.75,198722
2026-01-26 08:00:00,689.65,689.96,686.9989,689.88,428387
2026-01-26 09:00:00,689.88,692.63,689.82,692.265,7757163
2026-01-26 10:00:00,692.26,693.4,691.75,692.975,7754477
2026-01-26 11:00:00,692.98,693.36,692.23,693.12,4498201
2026-01-26 12:00:00,693.1,693.7099,693.03,693.24,3742898
2026-01-26 13:00:00,693.24,694.13,692.9,693.59,3834756
2026-01-26 14:00:00,693.58,694.0,693.46,693.59,4627239
2026-01-26 15:00:00,693.6,693.87,692.62,692.71,12731193
2026-01-26 16:00:00,692.71,692.9485,692.32,692.4,3513348
2026-01-26 17:00:00,692.56,692.6093,692.21,692.31,153171
2026-01-26 18:00:00,692.31,692.99,691.88,692.73,147011
2026-01-26 19:00:00,692.73,693.04,692.3908,692.97,32458
2026-01-27 04:00:00,694.45,694.66,694.2,694.23,49394
2026-01-27 05:00:00,694.3,694.72,694.23,694.64,98282
2026-01-27 06:00:00,694.6,695.08,694.42,694.87,48870
2026-01-27 07:00:00,694.82,694.89,694.21,694.41,125388
2026-01-27 08:00:00,694.83,695.3,694.13,694.2712,301352
2026-01-27 09:00:00,694.28,695.48,693.57,695.17,5999980
2026-01-27 10:00:00,695.18,696.14,694.51,696.0,6776782
2026-01-27 11:00:00,696.0,696.53,695.98,696.01,5227047
2026-01-27 12:00:00,696.01,696.14,695.38,695.425,4334749
2026-01-27 13:00:00,695.42,696.21,694.91,696.03,3679436
2026-01-27 14:00:00,696.02,696.36,695.74,696.075,3412423
2026-01-27 15:00:00,696.07,696.4,695.4,695.54,10969400
2026-01-27 16:00:00,695.55,695.85,695.24,695.6123,2988913
2026-01-27 17:00:00,695.64,695.85,695.43,695.75,60097
2026-01-27 18:00:00,695.72,696.16,695.72,695.95,32557
2026-01-27 19:00:00,695.96,697.28,695.9104,697.16,77349
2026-01-28 04:00:00,697.5,698.04,697.42,697.95,82578
2026-01-28 05:00:00,697.85,698.35,697.7,698.26,16049
2026-01-28 06:00:00,698.23,698.25,697.65,698.0,118232
2026-01-28 07:00:00,698.04,698.08,697.0,697.07,194569
2026-01-28 08:00:00,697.07,698.96,696.56,697.02,302557
2026-01-28 09:00:00,696.97,697.84,696.61,697.12,7374510
